#axial coordinate,	p,	T,	p_t,	T_t,	ds,	alpha,	Mach,	flux
   +1.682683e-02	   +1.006243e+05	   +2.849580e+02	   +1.052491e+05	   +2.886988e+02	   -5.901269e+03	   -1.577559e-13	   +2.562376e-01	   +1.066661e+02
   +1.705706e-02	   +1.006190e+05	   +2.849538e+02	   +1.052489e+05	   +2.886988e+02	   -5.901269e+03	   -1.377363e-13	   +2.563854e-01	   +1.067229e+02
   +1.728729e-02	   +1.006138e+05	   +2.849495e+02	   +1.052488e+05	   +2.886988e+02	   -5.901270e+03	   -1.177380e-13	   +2.565331e-01	   +1.067796e+02
   +1.751752e-02	   +1.006086e+05	   +2.849452e+02	   +1.052487e+05	   +2.886988e+02	   -5.901270e+03	   -9.776086e-14	   +2.566806e-01	   +1.068363e+02
   +1.774775e-02	   +1.006033e+05	   +2.849410e+02	   +1.052485e+05	   +2.886988e+02	   -5.901270e+03	   -7.780497e-14	   +2.568280e-01	   +1.068931e+02
   +1.797798e-02	   +1.005981e+05	   +2.849367e+02	   +1.052484e+05	   +2.886988e+02	   -5.901270e+03	   -5.787026e-14	   +2.569752e-01	   +1.069498e+02
   +1.820821e-02	   +1.005929e+05	   +2.849325e+02	   +1.052482e+05	   +2.886988e+02	   -5.901270e+03	   -3.795668e-14	   +2.571222e-01	   +1.070065e+02
   +1.843844e-02	   +1.005885e+05	   +2.849289e+02	   +1.052481e+05	   +2.886988e+02	   -5.901270e+03	   -3.684732e-14	   +2.572460e-01	   +1.070540e+02
   +1.866867e-02	   +1.005847e+05	   +2.849259e+02	   +1.052479e+05	   +2.886988e+02	   -5.901270e+03	   -5.109659e-14	   +2.573507e-01	   +1.070939e+02
   +1.889890e-02	   +1.005808e+05	   +2.849228e+02	   +1.052477e+05	   +2.886988e+02	   -5.901269e+03	   -6.533524e-14	   +2.574553e-01	   +1.071338e+02
   +1.912913e-02	   +1.005770e+05	   +2.849198e+02	   +1.052475e+05	   +2.886988e+02	   -5.901269e+03	   -7.956328e-14	   +2.575599e-01	   +1.071737e+02
   +1.935936e-02	   +1.005732e+05	   +2.849168e+02	   +1.052473e+05	   +2.886988e+02	   -5.901269e+03	   -9.378073e-14	   +2.576644e-01	   +1.072137e+02
   +1.958959e-02	   +1.005694e+05	   +2.849138e+02	   +1.052471e+05	   +2.886988e+02	   -5.901269e+03	   -1.079876e-13	   +2.577688e-01	   +1.072536e+02
   +1.981982e-02	   +1.005656e+05	   +2.849107e+02	   +1.052469e+05	   +2.886988e+02	   -5.901269e+03	   -1.221839e-13	   +2.578731e-01	   +1.072935e+02
   +2.005005e-02	   +1.005618e+05	   +2.849077e+02	   +1.052467e+05	   +2.886988e+02	   -5.901268e+03	   -1.363697e-13	   +2.579773e-01	   +1.073334e+02
   +2.028028e-02	   +1.005580e+05	   +2.849047e+02	   +1.052465e+05	   +2.886988e+02	   -5.901268e+03	   -1.505449e-13	   +2.580815e-01	   +1.073733e+02
   +2.051051e-02	   +1.005542e+05	   +2.849017e+02	   +1.052463e+05	   +2.886988e+02	   -5.901268e+03	   -1.647095e-13	   +2.581856e-01	   +1.074132e+02
   +2.074074e-02	   +1.005504e+05	   +2.848987e+02	   +1.052461e+05	   +2.886988e+02	   -5.901268e+03	   -1.788637e-13	   +2.582896e-01	   +1.074531e+02
   +2.097097e-02	   +1.005467e+05	   +2.848957e+02	   +1.052459e+05	   +2.886988e+02	   -5.901268e+03	   -1.923520e-13	   +2.583901e-01	   +1.074917e+02
   +2.120120e-02	   +1.005449e+05	   +2.848942e+02	   +1.052459e+05	   +2.886988e+02	   -5.901268e+03	   -1.967701e-13	   +2.584425e-01	   +1.075117e+02
   +2.143143e-02	   +1.005430e+05	   +2.848927e+02	   +1.052459e+05	   +2.886988e+02	   -5.901268e+03	   -2.011865e-13	   +2.584950e-01	   +1.075318e+02
   +2.166166e-02	   +1.005412e+05	   +2.848912e+02	   +1.052458e+05	   +2.886988e+02	   -5.901268e+03	   -2.056013e-13	   +2.585474e-01	   +1.075519e+02
   +2.189189e-02	   +1.005393e+05	   +2.848896e+02	   +1.052458e+05	   +2.886988e+02	   -5.901268e+03	   -2.100144e-13	   +2.585997e-01	   +1.075720e+02
   +2.212212e-02	   +1.005375e+05	   +2.848881e+02	   +1.052457e+05	   +2.886988e+02	   -5.901268e+03	   -2.144259e-13	   +2.586521e-01	   +1.075920e+02
   +2.235235e-02	   +1.005356e+05	   +2.848866e+02	   +1.052457e+05	   +2.886988e+02	   -5.901268e+03	   -2.188357e-13	   +2.587044e-01	   +1.076121e+02
   +2.258258e-02	   +1.005338e+05	   +2.848851e+02	   +1.052457e+05	   +2.886988e+02	   -5.901268e+03	   -2.232439e-13	   +2.587568e-01	   +1.076322e+02
   +2.281281e-02	   +1.005319e+05	   +2.848835e+02	   +1.052456e+05	   +2.886988e+02	   -5.901268e+03	   -2.276504e-13	   +2.588091e-01	   +1.076522e+02
   +2.304304e-02	   +1.005301e+05	   +2.848820e+02	   +1.052456e+05	   +2.886988e+02	   -5.901268e+03	   -2.320553e-13	   +2.588614e-01	   +1.076723e+02
   +2.327327e-02	   +1.005282e+05	   +2.848805e+02	   +1.052456e+05	   +2.886988e+02	   -5.901269e+03	   -2.364585e-13	   +2.589136e-01	   +1.076924e+02
   +2.350350e-02	   +1.005264e+05	   +2.848790e+02	   +1.052455e+05	   +2.886988e+02	   -5.901269e+03	   -2.408602e-13	   +2.589659e-01	   +1.077124e+02
   +2.373373e-02	   +1.005252e+05	   +2.848780e+02	   +1.052455e+05	   +2.886988e+02	   -5.901269e+03	   -2.395541e-13	   +2.589988e-01	   +1.077251e+02
   +2.396396e-02	   +1.005251e+05	   +2.848780e+02	   +1.052455e+05	   +2.886988e+02	   -5.901269e+03	   -2.288890e-13	   +2.590000e-01	   +1.077255e+02
   +2.419419e-02	   +1.005251e+05	   +2.848779e+02	   +1.052455e+05	   +2.886988e+02	   -5.901269e+03	   -2.182240e-13	   +2.590013e-01	   +1.077260e+02
   +2.442442e-02	   +1.005250e+05	   +2.848779e+02	   +1.052455e+05	   +2.886988e+02	   -5.901269e+03	   -2.075591e-13	   +2.590025e-01	   +1.077265e+02
   +2.465465e-02	   +1.005249e+05	   +2.848779e+02	   +1.052455e+05	   +2.886988e+02	   -5.901269e+03	   -1.968942e-13	   +2.590038e-01	   +1.077269e+02
   +2.488488e-02	   +1.005249e+05	   +2.848778e+02	   +1.052454e+05	   +2.886988e+02	   -5.901268e+03	   -1.862295e-13	   +2.590050e-01	   +1.077274e+02
   +2.511512e-02	   +1.005248e+05	   +2.848778e+02	   +1.052454e+05	   +2.886988e+02	   -5.901268e+03	   -1.755648e-13	   +2.590063e-01	   +1.077278e+02
   +2.534535e-02	   +1.005248e+05	   +2.848778e+02	   +1.052454e+05	   +2.886988e+02	   -5.901268e+03	   -1.649003e-13	   +2.590075e-01	   +1.077283e+02
   +2.557558e-02	   +1.005247e+05	   +2.848777e+02	   +1.052454e+05	   +2.886988e+02	   -5.901268e+03	   -1.542358e-13	   +2.590088e-01	   +1.077288e+02
   +2.580581e-02	   +1.005246e+05	   +2.848777e+02	   +1.052454e+05	   +2.886988e+02	   -5.901268e+03	   -1.435714e-13	   +2.590100e-01	   +1.077292e+02
   +2.603604e-02	   +1.005246e+05	   +2.848776e+02	   +1.052454e+05	   +2.886988e+02	   -5.901268e+03	   -1.329071e-13	   +2.590113e-01	   +1.077297e+02
   +2.626627e-02	   +1.005245e+05	   +2.848776e+02	   +1.052453e+05	   +2.886988e+02	   -5.901268e+03	   -1.222429e-13	   +2.590125e-01	   +1.077302e+02
   +2.649650e-02	   +1.005257e+05	   +2.848786e+02	   +1.052453e+05	   +2.886988e+02	   -5.901268e+03	   -1.145019e-13	   +2.589791e-01	   +1.077173e+02
   +2.672673e-02	   +1.005276e+05	   +2.848802e+02	   +1.052454e+05	   +2.886988e+02	   -5.901268e+03	   -1.085413e-13	   +2.589245e-01	   +1.076963e+02
   +2.695696e-02	   +1.005295e+05	   +2.848818e+02	   +1.052454e+05	   +2.886988e+02	   -5.901268e+03	   -1.025784e-13	   +2.588698e-01	   +1.076753e+02
   +2.718719e-02	   +1.005315e+05	   +2.848834e+02	   +1.052454e+05	   +2.886988e+02	   -5.901268e+03	   -9.661308e-14	   +2.588152e-01	   +1.076543e+02
   +2.741742e-02	   +1.005334e+05	   +2.848850e+02	   +1.052454e+05	   +2.886988e+02	   -5.901268e+03	   -9.064548e-14	   +2.587605e-01	   +1.076333e+02
   +2.764765e-02	   +1.005353e+05	   +2.848866e+02	   +1.052454e+05	   +2.886988e+02	   -5.901267e+03	   -8.467555e-14	   +2.587058e-01	   +1.076123e+02
   +2.787788e-02	   +1.005372e+05	   +2.848881e+02	   +1.052455e+05	   +2.886988e+02	   -5.901267e+03	   -7.870329e-14	   +2.586510e-01	   +1.075913e+02
   +2.810811e-02	   +1.005391e+05	   +2.848897e+02	   +1.052455e+05	   +2.886988e+02	   -5.901267e+03	   -7.272870e-14	   +2.585963e-01	   +1.075703e+02
   +2.833834e-02	   +1.005411e+05	   +2.848913e+02	   +1.052455e+05	   +2.886988e+02	   -5.901267e+03	   -6.675177e-14	   +2.585415e-01	   +1.075493e+02
   +2.856857e-02	   +1.005430e+05	   +2.848929e+02	   +1.052455e+05	   +2.886988e+02	   -5.901267e+03	   -6.077251e-14	   +2.584867e-01	   +1.075283e+02
   +2.879880e-02	   +1.005449e+05	   +2.848945e+02	   +1.052455e+05	   +2.886988e+02	   -5.901267e+03	   -5.479092e-14	   +2.584319e-01	   +1.075073e+02
   +2.902903e-02	   +1.005468e+05	   +2.848961e+02	   +1.052456e+05	   +2.886988e+02	   -5.901267e+03	   -4.880699e-14	   +2.583771e-01	   +1.074863e+02
   +2.925926e-02	   +1.005504e+05	   +2.848990e+02	   +1.052458e+05	   +2.886988e+02	   -5.901267e+03	   -4.402329e-14	   +2.582790e-01	   +1.074487e+02
   +2.948949e-02	   +1.005541e+05	   +2.849019e+02	   +1.052460e+05	   +2.886988e+02	   -5.901267e+03	   -3.932316e-14	   +2.581776e-01	   +1.074098e+02
   +2.971972e-02	   +1.005579e+05	   +2.849049e+02	   +1.052462e+05	   +2.886988e+02	   -5.901267e+03	   -3.461964e-14	   +2.580763e-01	   +1.073710e+02
   +2.994995e-02	   +1.005616e+05	   +2.849078e+02	   +1.052464e+05	   +2.886988e+02	   -5.901268e+03	   -2.991270e-14	   +2.579748e-01	   +1.073321e+02
   +3.018018e-02	   +1.005653e+05	   +2.849107e+02	   +1.052466e+05	   +2.886988e+02	   -5.901268e+03	   -2.520236e-14	   +2.578733e-01	   +1.072933e+02
   +3.041041e-02	   +1.005690e+05	   +2.849137e+02	   +1.052468e+05	   +2.886988e+02	   -5.901268e+03	   -2.048860e-14	   +2.577717e-01	   +1.072544e+02
   +3.064064e-02	   +1.005727e+05	   +2.849166e+02	   +1.052470e+05	   +2.886988e+02	   -5.901268e+03	   -1.577143e-14	   +2.576700e-01	   +1.072155e+02
   +3.087087e-02	   +1.005765e+05	   +2.849196e+02	   +1.052472e+05	   +2.886988e+02	   -5.901268e+03	   -1.105084e-14	   +2.575683e-01	   +1.071767e+02
   +3.110110e-02	   +1.005802e+05	   +2.849225e+02	   +1.052474e+05	   +2.886988e+02	   -5.901269e+03	   -6.326821e-15	   +2.574664e-01	   +1.071378e+02
   +3.133133e-02	   +1.005839e+05	   +2.849255e+02	   +1.052476e+05	   +2.886988e+02	   -5.901269e+03	   -1.599377e-15	   +2.573645e-01	   +1.070990e+02
   +3.156156e-02	   +1.005876e+05	   +2.849284e+02	   +1.052478e+05	   +2.886988e+02	   -5.901269e+03	   +3.131499e-15	   +2.572626e-01	   +1.070601e+02
   +3.179179e-02	   +1.005920e+05	   +2.849320e+02	   +1.052479e+05	   +2.886988e+02	   -5.901269e+03	   +5.645927e-15	   +2.571392e-01	   +1.070127e+02
   +3.202202e-02	   +1.005971e+05	   +2.849363e+02	   +1.052479e+05	   +2.886988e+02	   -5.901269e+03	   +5.446915e-15	   +2.569897e-01	   +1.069548e+02
   +3.225225e-02	   +1.006023e+05	   +2.849406e+02	   +1.052478e+05	   +2.886988e+02	   -5.901268e+03	   +5.247698e-15	   +2.568400e-01	   +1.068970e+02
   +3.248248e-02	   +1.006074e+05	   +2.849450e+02	   +1.052478e+05	   +2.886988e+02	   -5.901267e+03	   +5.048251e-15	   +2.566901e-01	   +1.068391e+02
   +3.271271e-02	   +1.006126e+05	   +2.849493e+02	   +1.052478e+05	   +2.886988e+02	   -5.901267e+03	   +4.848594e-15	   +2.565400e-01	   +1.067812e+02
   +3.294294e-02	   +1.006178e+05	   +2.849536e+02	   +1.052478e+05	   +2.886988e+02	   -5.901266e+03	   +4.648726e-15	   +2.563898e-01	   +1.067233e+02
   +3.317317e-02	   +1.006229e+05	   +2.849580e+02	   +1.052477e+05	   +2.886988e+02	   -5.901266e+03	   +4.448630e-15	   +2.562395e-01	   +1.066655e+02
   +3.340340e-02	   +1.006281e+05	   +2.849623e+02	   +1.052477e+05	   +2.886988e+02	   -5.901265e+03	   +4.248322e-15	   +2.560889e-01	   +1.066076e+02
   +3.363363e-02	   +1.006333e+05	   +2.849667e+02	   +1.052477e+05	   +2.886988e+02	   -5.901265e+03	   +4.047796e-15	   +2.559383e-01	   +1.065497e+02
   +3.386386e-02	   +1.006385e+05	   +2.849710e+02	   +1.052477e+05	   +2.886988e+02	   -5.901264e+03	   +3.847053e-15	   +2.557874e-01	   +1.064918e+02
   +3.409409e-02	   +1.006436e+05	   +2.849754e+02	   +1.052476e+05	   +2.886988e+02	   -5.901264e+03	   +3.646091e-15	   +2.556364e-01	   +1.064339e+02
   +3.432432e-02	   +1.006492e+05	   +2.849799e+02	   +1.052478e+05	   +2.886988e+02	   -5.901264e+03	   +3.393516e-15	   +2.554795e-01	   +1.063738e+02
   +3.455455e-02	   +1.006557e+05	   +2.849847e+02	   +1.052485e+05	   +2.886988e+02	   -5.901265e+03	   +3.025004e-15	   +2.553097e-01	   +1.063086e+02
   +3.478478e-02	   +1.006622e+05	   +2.849896e+02	   +1.052492e+05	   +2.886988e+02	   -5.901266e+03	   +2.656047e-15	   +2.551396e-01	   +1.062434e+02
   +3.501502e-02	   +1.006687e+05	   +2.849945e+02	   +1.052498e+05	   +2.886988e+02	   -5.901267e+03	   +2.286631e-15	   +2.549693e-01	   +1.061782e+02
   +3.524525e-02	   +1.006752e+05	   +2.849994e+02	   +1.052505e+05	   +2.886988e+02	   -5.901269e+03	   +1.916760e-15	   +2.547989e-01	   +1.061130e+02
   +3.547548e-02	   +1.006817e+05	   +2.850043e+02	   +1.052512e+05	   +2.886988e+02	   -5.901270e+03	   +1.546440e-15	   +2.546282e-01	   +1.060478e+02
   +3.570571e-02	   +1.006882e+05	   +2.850092e+02	   +1.052518e+05	   +2.886988e+02	   -5.901271e+03	   +1.175662e-15	   +2.544573e-01	   +1.059826e+02
   +3.593594e-02	   +1.006947e+05	   +2.850141e+02	   +1.052525e+05	   +2.886988e+02	   -5.901273e+03	   +8.044274e-16	   +2.542862e-01	   +1.059174e+02
   +3.616617e-02	   +1.007012e+05	   +2.850190e+02	   +1.052532e+05	   +2.886988e+02	   -5.901274e+03	   +4.327354e-16	   +2.541149e-01	   +1.058522e+02
   +3.639640e-02	   +1.007078e+05	   +2.850239e+02	   +1.052539e+05	   +2.886988e+02	   -5.901275e+03	   +6.058506e-17	   +2.539434e-01	   +1.057871e+02
   +3.662663e-02	   +1.007143e+05	   +2.850288e+02	   +1.052545e+05	   +2.886988e+02	   -5.901277e+03	   -3.120240e-16	   +2.537716e-01	   +1.057219e+02
   +3.685686e-02	   +1.007214e+05	   +2.850348e+02	   +1.052545e+05	   +2.886988e+02	   -5.901276e+03	   +1.419890e-14	   +2.535621e-01	   +1.056406e+02
   +3.708709e-02	   +1.007288e+05	   +2.850414e+02	   +1.052539e+05	   +2.886988e+02	   -5.901274e+03	   +3.722533e-14	   +2.533307e-01	   +1.055501e+02
   +3.731732e-02	   +1.007362e+05	   +2.850480e+02	   +1.052534e+05	   +2.886989e+02	   -5.901271e+03	   +6.029127e-14	   +2.530989e-01	   +1.054596e+02
   +3.754755e-02	   +1.007436e+05	   +2.850546e+02	   +1.052529e+05	   +2.886989e+02	   -5.901269e+03	   +8.339682e-14	   +2.528668e-01	   +1.053691e+02
   +3.777778e-02	   +1.007510e+05	   +2.850612e+02	   +1.052524e+05	   +2.886989e+02	   -5.901267e+03	   +1.065421e-13	   +2.526342e-01	   +1.052786e+02
   +3.800801e-02	   +1.007585e+05	   +2.850678e+02	   +1.052519e+05	   +2.886989e+02	   -5.901265e+03	   +1.297272e-13	   +2.524012e-01	   +1.051881e+02
   +3.823824e-02	   +1.007659e+05	   +2.850744e+02	   +1.052513e+05	   +2.886989e+02	   -5.901263e+03	   +1.529522e-13	   +2.521679e-01	   +1.050976e+02
   +3.846847e-02	   +1.007734e+05	   +2.850811e+02	   +1.052508e+05	   +2.886989e+02	   -5.901261e+03	   +1.762173e-13	   +2.519341e-01	   +1.050071e+02
   +3.869870e-02	   +1.007809e+05	   +2.850877e+02	   +1.052503e+05	   +2.886989e+02	   -5.901259e+03	   +1.995225e-13	   +2.516999e-01	   +1.049167e+02
   +3.892893e-02	   +1.007884e+05	   +2.850944e+02	   +1.052498e+05	   +2.886989e+02	   -5.901256e+03	   +2.228679e-13	   +2.514654e-01	   +1.048262e+02
   +3.915916e-02	   +1.007974e+05	   +2.851016e+02	   +1.052503e+05	   +2.886989e+02	   -5.901257e+03	   +2.190526e-13	   +2.512131e-01	   +1.047289e+02
   +3.938939e-02	   +1.008077e+05	   +2.851091e+02	   +1.052516e+05	   +2.886989e+02	   -5.901260e+03	   +1.940421e-13	   +2.509469e-01	   +1.046264e+02
   +3.961962e-02	   +1.008180e+05	   +2.851166e+02	   +1.052529e+05	   +2.886989e+02	   -5.901263e+03	   +1.689825e-13	   +2.506802e-01	   +1.045239e+02
   +3.984985e-02	   +1.008282e+05	   +2.851241e+02	   +1.052542e+05	   +2.886989e+02	   -5.901265e+03	   +1.438737e-13	   +2.504129e-01	   +1.044214e+02
   +4.008008e-02	   +1.008386e+05	   +2.851316e+02	   +1.052555e+05	   +2.886989e+02	   -5.901268e+03	   +1.187156e-13	   +2.501452e-01	   +1.043189e+02
   +4.031031e-02	   +1.008489e+05	   +2.851392e+02	   +1.052568e+05	   +2.886989e+02	   -5.901271e+03	   +9.350796e-14	   +2.498768e-01	   +1.042164e+02
   +4.054054e-02	   +1.008592e+05	   +2.851468e+02	   +1.052581e+05	   +2.886989e+02	   -5.901274e+03	   +6.825071e-14	   +2.496080e-01	   +1.041139e+02
   +4.077077e-02	   +1.008696e+05	   +2.851544e+02	   +1.052594e+05	   +2.886989e+02	   -5.901276e+03	   +4.294368e-14	   +2.493387e-01	   +1.040114e+02
   +4.100100e-02	   +1.008800e+05	   +2.851620e+02	   +1.052607e+05	   +2.886989e+02	   -5.901279e+03	   +1.758673e-14	   +2.490688e-01	   +1.039089e+02
   +4.123123e-02	   +1.008902e+05	   +2.851698e+02	   +1.052615e+05	   +2.886989e+02	   -5.901281e+03	   +3.293614e-15	   +2.487888e-01	   +1.038017e+02
   +4.146146e-02	   +1.008999e+05	   +2.851787e+02	   +1.052605e+05	   +2.886989e+02	   -5.901277e+03	   +3.285250e-14	   +2.484708e-01	   +1.036762e+02
   +4.169169e-02	   +1.009096e+05	   +2.851876e+02	   +1.052595e+05	   +2.886989e+02	   -5.901273e+03	   +6.248305e-14	   +2.481519e-01	   +1.035507e+02
   +4.192192e-02	   +1.009193e+05	   +2.851965e+02	   +1.052584e+05	   +2.886989e+02	   -5.901269e+03	   +9.218552e-14	   +2.478323e-01	   +1.034251e+02
   +4.215215e-02	   +1.009291e+05	   +2.852055e+02	   +1.052574e+05	   +2.886989e+02	   -5.901266e+03	   +1.219602e-13	   +2.475119e-01	   +1.032996e+02
   +4.238238e-02	   +1.009388e+05	   +2.852144e+02	   +1.052563e+05	   +2.886989e+02	   -5.901262e+03	   +1.518073e-13	   +2.471907e-01	   +1.031741e+02
   +4.261261e-02	   +1.009486e+05	   +2.852234e+02	   +1.052553e+05	   +2.886989e+02	   -5.901258e+03	   +1.817271e-13	   +2.468688e-01	   +1.030485e+02
   +4.284284e-02	   +1.009584e+05	   +2.852324e+02	   +1.052542e+05	   +2.886989e+02	   -5.901254e+03	   +2.117200e-13	   +2.465461e-01	   +1.029230e+02
   +4.307307e-02	   +1.009683e+05	   +2.852414e+02	   +1.052531e+05	   +2.886989e+02	   -5.901250e+03	   +2.417860e-13	   +2.462225e-01	   +1.027975e+02
   +4.330330e-02	   +1.009798e+05	   +2.852502e+02	   +1.052542e+05	   +2.886989e+02	   -5.901252e+03	   +2.491362e-13	   +2.459074e-01	   +1.026758e+02
   +4.353353e-02	   +1.009922e+05	   +2.852588e+02	   +1.052564e+05	   +2.886989e+02	   -5.901257e+03	   +2.450796e-13	   +2.455960e-01	   +1.025561e+02
   +4.376376e-02	   +1.010047e+05	   +2.852674e+02	   +1.052586e+05	   +2.886989e+02	   -5.901262e+03	   +2.410135e-13	   +2.452840e-01	   +1.024363e+02
   +4.399399e-02	   +1.010172e+05	   +2.852760e+02	   +1.052607e+05	   +2.886989e+02	   -5.901267e+03	   +2.369379e-13	   +2.449712e-01	   +1.023166e+02
   +4.422422e-02	   +1.010297e+05	   +2.852847e+02	   +1.052629e+05	   +2.886989e+02	   -5.901273e+03	   +2.328528e-13	   +2.446576e-01	   +1.021969e+02
   +4.445445e-02	   +1.010422e+05	   +2.852933e+02	   +1.052651e+05	   +2.886989e+02	   -5.901278e+03	   +2.287581e-13	   +2.443434e-01	   +1.020771e+02
   +4.468468e-02	   +1.010548e+05	   +2.853020e+02	   +1.052673e+05	   +2.886989e+02	   -5.901283e+03	   +2.246537e-13	   +2.440284e-01	   +1.019574e+02
   +4.491491e-02	   +1.010672e+05	   +2.853108e+02	   +1.052693e+05	   +2.886989e+02	   -5.901287e+03	   +2.192048e-13	   +2.437129e-01	   +1.018374e+02
   +4.514515e-02	   +1.010759e+05	   +2.853193e+02	   +1.052677e+05	   +2.886989e+02	   -5.901282e+03	   +1.906287e-13	   +2.434004e-01	   +1.017133e+02
   +4.537538e-02	   +1.010847e+05	   +2.853279e+02	   +1.052660e+05	   +2.886989e+02	   -5.901277e+03	   +1.619827e-13	   +2.430872e-01	   +1.015891e+02
   +4.560561e-02	   +1.010935e+05	   +2.853365e+02	   +1.052644e+05	   +2.886989e+02	   -5.901271e+03	   +1.332666e-13	   +2.427733e-01	   +1.014650e+02
   +4.583584e-02	   +1.011024e+05	   +2.853451e+02	   +1.052628e+05	   +2.886989e+02	   -5.901266e+03	   +1.044801e-13	   +2.424585e-01	   +1.013408e+02
   +4.606607e-02	   +1.011112e+05	   +2.853537e+02	   +1.052612e+05	   +2.886989e+02	   -5.901261e+03	   +7.562307e-14	   +2.421430e-01	   +1.012167e+02
   +4.629630e-02	   +1.011201e+05	   +2.853624e+02	   +1.052596e+05	   +2.886989e+02	   -5.901256e+03	   +4.669512e-14	   +2.418267e-01	   +1.010925e+02
   +4.652653e-02	   +1.011316e+05	   +2.853720e+02	   +1.052595e+05	   +2.886989e+02	   -5.901255e+03	   +2.576024e-14	   +2.414749e-01	   +1.009552e+02
   +4.675676e-02	   +1.011464e+05	   +2.853827e+02	   +1.052614e+05	   +2.886989e+02	   -5.901259e+03	   +1.438258e-14	   +2.410805e-01	   +1.008022e+02
   +4.698699e-02	   +1.011611e+05	   +2.853934e+02	   +1.052633e+05	   +2.886990e+02	   -5.901263e+03	   +2.970321e-15	   +2.406849e-01	   +1.006492e+02
   +4.721722e-02	   +1.011760e+05	   +2.854042e+02	   +1.052653e+05	   +2.886990e+02	   -5.901267e+03	   -8.476684e-15	   +2.402881e-01	   +1.004962e+02
   +4.744745e-02	   +1.011909e+05	   +2.854150e+02	   +1.052672e+05	   +2.886990e+02	   -5.901271e+03	   -1.995860e-14	   +2.398901e-01	   +1.003432e+02
   +4.767768e-02	   +1.012058e+05	   +2.854258e+02	   +1.052691e+05	   +2.886990e+02	   -5.901275e+03	   -3.147559e-14	   +2.394909e-01	   +1.001901e+02
   +4.790791e-02	   +1.012161e+05	   +2.854349e+02	   +1.052684e+05	   +2.886990e+02	   -5.901273e+03	   -2.499631e-14	   +2.391551e-01	   +1.000577e+02
   +4.813814e-02	   +1.012261e+05	   +2.854439e+02	   +1.052676e+05	   +2.886990e+02	   -5.901270e+03	   -1.753239e-14	   +2.388218e-01	   +9.992635e+01
   +4.836837e-02	   +1.012362e+05	   +2.854529e+02	   +1.052668e+05	   +2.886990e+02	   -5.901267e+03	   -1.004882e-14	   +2.384877e-01	   +9.979501e+01
   +4.859860e-02	   +1.012463e+05	   +2.854619e+02	   +1.052660e+05	   +2.886990e+02	   -5.901264e+03	   -2.545522e-15	   +2.381527e-01	   +9.966367e+01
   +4.882883e-02	   +1.012572e+05	   +2.854701e+02	   +1.052669e+05	   +2.886990e+02	   -5.901265e+03	   +4.148181e-16	   +2.378467e-01	   +9.954490e+01
   +4.905906e-02	   +1.012685e+05	   +2.854778e+02	   +1.052691e+05	   +2.886990e+02	   -5.901270e+03	   +3.017522e-16	   +2.375601e-01	   +9.943461e+01
   +4.928929e-02	   +1.012798e+05	   +2.854855e+02	   +1.052712e+05	   +2.886990e+02	   -5.901275e+03	   +1.884376e-16	   +2.372729e-01	   +9.932432e+01
   +4.951952e-02	   +1.012906e+05	   +2.854949e+02	   +1.052706e+05	   +2.886990e+02	   -5.901273e+03	   -7.856000e-15	   +2.369224e-01	   +9.918656e+01
   +4.974975e-02	   +1.013008e+05	   +2.855063e+02	   +1.052668e+05	   +2.886990e+02	   -5.901261e+03	   -2.556939e-14	   +2.364949e-01	   +9.901546e+01
   +4.997998e-02	   +1.013262e+05	   +2.855229e+02	   +1.052724e+05	   +2.886990e+02	   -5.901275e+03	   +6.735411e-13	   +2.358734e-01	   +9.877716e+01
   +5.021021e-02	   +1.013239e+05	   +2.855237e+02	   +1.052690e+05	   +2.886990e+02	   -5.901266e+03	   +3.377751e-13	   +2.358456e-01	   +9.876315e+01
   +5.044044e-02	   +1.013258e+05	   +2.855241e+02	   +1.052705e+05	   +2.886990e+02	   -5.901270e+03	   +4.528716e-13	   +2.358296e-01	   +9.875830e+01
   +5.067067e-02	   +1.013237e+05	   +2.855236e+02	   +1.052689e+05	   +2.886990e+02	   -5.901266e+03	   +2.759116e-13	   +2.358465e-01	   +9.876345e+01
   +5.090090e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +4.109151e-13	   +2.358360e-01	   +9.876028e+01
   +5.113113e-02	   +1.013257e+05	   +2.855241e+02	   +1.052705e+05	   +2.886990e+02	   -5.901270e+03	   +4.775038e-13	   +2.358303e-01	   +9.875853e+01
   +5.136136e-02	   +1.013250e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +3.751004e-13	   +2.358360e-01	   +9.876029e+01
   +5.159159e-02	   +1.013243e+05	   +2.855238e+02	   +1.052694e+05	   +2.886990e+02	   -5.901267e+03	   +2.727007e-13	   +2.358418e-01	   +9.876205e+01
   +5.182182e-02	   +1.013245e+05	   +2.855238e+02	   +1.052696e+05	   +2.886990e+02	   -5.901267e+03	   +1.980159e-13	   +2.358398e-01	   +9.876145e+01
   +5.205205e-02	   +1.013249e+05	   +2.855239e+02	   +1.052699e+05	   +2.886990e+02	   -5.901268e+03	   +1.278618e-13	   +2.358365e-01	   +9.876047e+01
   +5.228228e-02	   +1.013253e+05	   +2.855240e+02	   +1.052702e+05	   +2.886990e+02	   -5.901269e+03	   +5.770629e-14	   +2.358333e-01	   +9.875948e+01
